epoch,accuracy,loss,val_accuracy,val_loss
0,0.9725000262260437,0.816881537437439,1.0,0.01597447320818901
1,0.9975000023841858,0.023434815928339958,1.0,0.015183082781732082
2,0.9956250190734863,0.02311115525662899,1.0,0.01477354671806097
3,0.9943749904632568,0.023449072614312172,1.0,0.01455628965049982
